Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
118.6,-160,-90,-70.32,-70.32,-70.32,0.00
118.7,-160,-90,-70.32,-70.32,-70.32,0.00
118.8,-160,-90,-70.32,-70.32,-70.32,0.00
118.9,-160,-90,-70.32,-70.32,-70.32,0.00
119.0,-160,-90,-70.32,-70.32,-70.32,0.00
119.1,-160,-90,-70.32,-70.32,-70.32,0.00
119.2,-160,-88,-72.08,-70.32,-72.08,0.00
119.4,-160,-90,-70.32,-72.08,-70.32,0.00
119.5,-160,-91,-68.56,-70.32,-68.56,0.00
119.6,-160,-91,-68.56,-68.56,-68.56,0.00
119.7,-160,-90,-70.32,-68.56,-70.32,0.00
119.8,-160,-90,-70.32,-70.32,-70.32,0.00
119.9,-160,-88,-72.08,-70.32,-72.08,0.00
120.0,-160,-88,-72.08,-72.08,-72.08,0.00
120.2,-160,-90,-70.32,-72.08,-70.32,0.00
