Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
112.9,158,160,-2.02,112.73,-1.21,112.54,-0.02
113.0,159,162,-2.78,111.31,-1.67,112.27,-0.01
113.1,158,160,-2.02,110.59,-1.21,112.06,0.01
113.3,158,158,-0.26,110.86,-0.16,112.04,0.02
113.4,159,158,0.74,111.89,0.44,112.11,0.01
113.5,158,155,3.25,112.56,1.95,112.43,0.02
113.7,158,157,1.49,114.41,0.90,112.58,-0.02
113.8,159,158,0.74,113.46,0.44,112.66,-0.01
113.9,158,158,-0.26,113.09,-0.16,112.63,-0.01
114.0,158,162,-3.78,112.46,-2.27,112.25,-0.03
114.2,160,160,-0.02,109.95,-0.01,112.25,0.04
114.3,158,160,-2.02,112.27,-1.21,112.05,-0.02
114.4,159,160,-1.02,110.81,-0.61,111.95,0.01
114.5,158,158,-0.26,111.34,-0.16,111.92,0.01
114.7,158,158,-0.26,111.77,-0.16,111.89,0.00
114.8,158,158,-0.26,111.73,-0.16,111.87,0.00
114.9,159,160,-1.02,111.71,-0.61,111.76,-0.01
115.1,158,160,-2.02,111.14,-1.21,111.56,-0.01
115.2,158,160,-2.02,110.34,-1.21,111.36,0.00
115.3,158,158,-0.26,110.15,-0.16,111.33,0.02
115.4,158,158,-0.26,111.19,-0.16,111.31,0.00
115.6,159,158,0.74,111.15,0.44,111.38,0.01
115.7,159,157,2.49,111.83,1.50,111.63,0.02
115.8,158,157,1.49,113.14,0.90,111.78,-0.01
115.9,159,158,0.74,112.67,0.44,111.85,-0.01
116.1,158,158,-0.26,112.29,-0.16,111.83,-0.01
116.2,158,162,-3.78,111.66,-2.27,111.45,-0.03
116.3,159,160,-1.02,109.14,-0.61,111.35,0.03
116.4,158,158,-0.26,110.76,-0.16,111.32,0.01
116.6,158,158,-0.26,111.17,-0.16,111.29,0.00
116.7,158,158,-0.26,111.13,-0.16,111.27,0.00
116.8,158,157,1.49,111.11,0.90,111.42,0.02
116.9,159,157,2.49,112.33,1.50,111.66,0.01
117.1,160,157,3.49,113.17,2.10,112.01,0.01
117.2,158,157,1.49,114.12,0.90,112.16,-0.02
117.3,159,160,-1.02,113.04,-0.61,112.06,-0.02
117.5,158,162,-3.78,111.42,-2.27,111.68,-0.03
117.6,158,162,-3.78,109.39,-2.27,111.30,0.00
117.7,158,158,-0.26,109.04,-0.16,111.28,0.03
117.8,158,158,-0.26,111.15,-0.16,111.25,0.00
118.0,159,158,0.74,111.09,0.44,111.32,0.01
118.1,160,157,3.49,111.78,2.10,111.67,0.03
118.2,158,157,1.49,113.80,0.90,111.82,-0.02
118.3,159,157,2.49,112.70,1.50,112.07,0.01
118.5,158,157,1.49,113.58,0.90,112.22,-0.01
118.6,159,157,2.49,113.11,1.50,112.47,0.01
118.7,159,157,2.49,113.98,1.50,112.72,0.00
118.8,158,157,1.49,114.22,0.90,112.87,-0.01
119.0,159,157,2.49,113.76,1.50,113.12,0.01
119.1,159,155,4.25,114.63,2.55,113.54,0.02
119.2,158,155,3.25,116.11,1.95,113.87,-0.01
119.3,159,155,4.25,115.81,2.55,114.30,0.01
119.5,159,157,2.49,116.86,1.50,114.54,-0.02
119.6,158,157,1.49,116.02,0.90,114.69,-0.01
119.7,158,158,-0.26,115.58,-0.16,114.67,-0.02
119.8,158,162,-3.78,114.49,-2.27,114.29,-0.03
120.0,159,162,-2.78,111.99,-1.67,114.01,0.01
