Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
114.1,-160,-160,0.02,-110.29,0.01,-110.30,0.00
114.2,-160,-160,0.02,-110.29,0.01,-110.30,0.00
114.3,-160,-160,0.02,-110.28,0.01,-110.30,0.00
114.5,-160,-160,0.02,-110.28,0.01,-110.29,0.00
114.6,-160,-160,0.02,-110.28,0.01,-110.29,0.00
114.7,-160,-160,0.02,-110.28,0.01,-110.29,0.00
114.8,-160,-162,1.78,-110.28,01.07,-110.11,0.01
115.0,-160,-160,0.02,-109.03,0.01,-110.11,-0.01
115.1,-160,-160,0.02,-110.11,0.01,-110.11,0.00
115.2,-160,-162,1.78,-110.09,01.07,-109.93,0.01
115.4,-160,-160,0.02,-108.84,0.01,-109.93,-0.01
115.5,-160,-160,0.02,-109.93,0.01,-109.92,0.00
115.6,-160,-158,-1.74,-109.91,-1.04,-110.10,-0.01
115.8,-160,-164,3.54,-111.15,2.12,-109.74,0.04
115.9,-160,-160,0.02,-107.58,0.01,-109.74,-0.03
116.0,-160,-160,0.02,-109.75,0.01,-109.74,0.00
116.1,-160,-160,0.02,-109.72,0.01,-109.74,0.00
116.3,-160,-158,-1.74,-109.72,-1.04,-109.91,-0.01
116.4,-160,-162,1.78,-110.96,01.07,-109.73,0.03
116.5,-160,-157,-3.49,-108.63,-2.10,-110.08,-0.04
116.7,-160,-160,0.02,-112.22,0.01,-110.08,0.03
116.8,-160,-157,-3.49,-110.04,-2.10,-110.43,-0.03
116.9,-160,-162,1.78,-112.55,01.07,-110.25,0.04
117.1,-160,-160,0.02,-109.14,0.01,-110.25,-0.01
117.2,-160,-160,0.02,-110.25,0.01,-110.24,0.00
117.3,-160,-158,-1.74,-110.23,-1.04,-110.42,-0.01
117.4,-160,-164,3.54,-111.47,2.12,-110.06,0.04
117.6,-160,-160,0.02,-107.90,0.01,-110.06,-0.03
117.7,-160,-160,0.02,-110.08,0.01,-110.06,0.00
117.8,-160,-160,0.02,-110.05,0.01,-110.06,0.00
118.0,-160,-158,-1.74,-110.04,-1.04,-110.23,-0.01
118.1,-160,-164,3.54,-111.29,2.12,-109.88,0.04
118.2,-160,-162,1.78,-107.71,01.07,-109.70,-0.01
118.4,-160,-160,0.02,-108.64,0.01,-109.70,-0.01
118.5,-160,-158,-1.74,-109.70,-1.04,-109.87,-0.01
118.6,-160,-160,0.02,-110.92,0.01,-109.87,0.01
118.7,-160,-157,-3.49,-109.84,-2.10,-110.22,-0.03
118.9,-160,-160,0.02,-112.34,0.01,-110.21,0.03
119.0,-160,-157,-3.49,-110.17,-2.10,-110.56,-0.03
119.1,-160,-162,1.78,-112.69,01.07,-110.39,0.04
119.3,-160,-158,-1.74,-109.27,-1.04,-110.56,-0.03
119.4,-160,-162,1.78,-111.63,01.07,-110.38,0.03
119.5,-160,-158,-1.74,-109.28,-1.04,-110.55,-0.03
119.7,-160,-162,1.78,-111.62,01.07,-110.38,0.03
119.8,-160,-158,-1.74,-109.28,-1.04,-110.55,-0.03
119.9,-160,-162,1.78,-111.62,01.07,-110.37,0.03
120.0,-160,-158,-1.74,-109.27,-1.04,-110.54,-0.03
