Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
114.3,-160,-157,-3.49,-107.85,-2.10,-109.62,-0.03
114.5,-160,-160,0.02,-111.75,0.01,-109.61,0.03
114.6,-160,-157,-3.49,-109.57,-2.10,-111.36,-0.03
114.7,-160,-162,1.78,-113.48,01.07,-110.47,0.04
114.8,-160,-160,0.02,-109.35,0.01,-110.45,-0.01
115.0,-160,-160,0.02,-110.45,0.01,-110.44,0.00
115.1,-160,-160,0.02,-110.43,0.01,-110.43,0.00
115.2,-160,-160,0.02,-110.42,0.01,-110.42,0.00
115.4,-160,-160,0.02,-110.41,0.01,-110.41,0.00
115.5,-160,-160,0.02,-110.39,0.01,-110.40,0.00
115.6,-160,-160,0.02,-110.38,0.01,-110.38,0.00
115.7,-160,-162,1.78,-110.37,01.07,-109.49,0.01
115.9,-160,-160,0.02,-108.41,0.01,-109.48,-0.01
116.0,-160,-160,0.02,-109.48,0.01,-109.47,0.00
116.1,-160,-158,-1.74,-109.46,-1.04,-110.34,-0.01
116.3,-160,-162,1.78,-111.39,01.07,-109.45,0.03
116.4,-160,-160,0.02,-108.35,0.01,-109.43,-0.01
116.5,-160,-160,0.02,-109.43,0.01,-109.42,0.00
116.7,-160,-160,0.02,-109.41,0.01,-109.41,0.00
116.8,-160,-160,0.02,-109.40,0.01,-109.40,0.00
116.9,-160,-160,0.02,-109.39,0.01,-109.39,0.00
117.0,-160,-160,0.02,-109.37,0.01,-109.38,0.00
117.2,-160,-160,0.02,-109.36,0.01,-109.36,0.00
117.3,-160,-160,0.02,-109.35,0.01,-109.35,0.00
117.4,-160,-160,0.02,-109.34,0.01,-109.34,0.00
117.6,-160,-158,-1.74,-109.33,-1.04,-110.21,-0.01
117.7,-160,-164,3.54,-111.26,2.12,-108.44,0.04
117.8,-160,-160,0.02,-106.27,0.01,-108.43,-0.03
118.0,-160,-160,0.02,-108.44,0.01,-108.41,0.00
118.1,-160,-157,-3.49,-108.40,-2.10,-110.16,-0.03
118.2,-160,-162,1.78,-112.29,01.07,-109.27,0.04
118.3,-160,-158,-1.74,-108.16,-1.04,-110.14,-0.03
118.5,-160,-162,1.78,-111.21,01.07,-109.25,0.03
118.6,-160,-158,-1.74,-108.15,-1.04,-110.11,-0.03
118.7,-160,-164,3.54,-111.18,2.12,-108.34,0.04
118.9,-160,-158,-1.74,-106.18,-1.04,-109.21,-0.04
119.0,-160,-164,3.54,-110.30,2.12,-107.44,0.04
119.1,-160,-160,0.02,-105.28,0.01,-107.43,-0.03
119.3,-160,-160,0.02,-107.44,0.01,-107.42,0.00
119.4,-160,-158,-1.74,-107.40,-1.04,-108.29,-0.01
119.5,-160,-162,1.78,-109.34,01.07,-107.39,0.03
119.6,-160,-155,-5.25,-106.30,-3.15,-110.02,-0.06
119.8,-160,-160,0.02,-113.23,0.01,-110.01,0.04
119.9,-160,-157,-3.49,-109.95,-2.10,-111.76,-0.03
120.0,-160,-162,1.78,-113.88,01.07,-110.87,0.04
119.2,-87,14.99,-69.82,-73.39,0.09,,
119.3,-87,22.03,-61.31,-71.19,0.07,,
119.5,-87,18.51,-53.49,-69.33,-0.03,,
119.6,-87,9.72,-54.56,-68.36,-0.09,,
119.7,-87,-0.83,-60.67,-68.45,-0.10,,
119.8,-87,-0.83,-69.22,-68.53,0.00,,
120.0,-87,0.92,-69.20,-68.44,0.02,,
