Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
114.2,-160,-164,3.54,-102.79,2.12,-99.96,0.05
114.3,-160,-158,-1.74,-97.78,-1.04,-100.83,-0.05
114.5,-160,-162,1.78,-101.92,01.07,-99.93,0.03
114.6,-160,-157,-3.49,-98.83,-2.10,-101.68,-0.05
114.7,-160,-158,-1.74,-103.83,-1.04,-102.55,0.02
114.9,-160,-158,-1.74,-103.57,-1.04,-103.42,0.00
115.0,-160,-158,-1.74,-104.46,-1.04,-104.28,0.00
115.1,-160,-160,0.02,-105.33,0.01,-104.27,0.02
115.2,-160,-158,-1.74,-104.24,-1.04,-105.14,-0.02
115.4,-160,-164,3.54,-106.20,2.12,-103.37,0.05
115.5,-160,-162,1.78,-101.19,01.07,-102.48,-0.02
115.6,-160,-160,0.02,-101.43,0.01,-102.47,-0.02
115.8,-160,-158,-1.74,-102.47,-1.04,-103.33,-0.02
115.9,-160,-158,-1.74,-104.39,-1.04,-104.20,0.00
116.0,-160,-157,-3.49,-105.24,-2.10,-105.95,-0.02
116.2,-160,-160,0.02,-108.06,0.01,-105.94,0.03
116.3,-160,-155,-5.25,-105.89,-3.15,-108.56,-0.05
116.4,-160,-160,0.02,-111.77,0.01,-108.55,0.05
116.6,-160,-157,-3.49,-108.49,-2.10,-110.30,-0.03
116.7,-160,-164,3.54,-112.43,2.12,-108.53,0.07
116.8,-160,-160,0.02,-106.33,0.01,-108.52,-0.03
116.9,-160,-162,1.78,-108.54,01.07,-107.63,0.02
117.1,-160,-158,-1.74,-106.54,-1.04,-108.49,-0.03
117.2,-160,-164,3.54,-109.57,2.12,-106.72,0.05
117.3,-160,-158,-1.74,-104.55,-1.04,-107.59,-0.05
117.5,-160,-164,3.54,-108.68,2.12,-105.82,0.05
117.6,-160,-160,0.02,-103.64,0.01,-105.81,-0.03
117.7,-160,-160,0.02,-105.83,0.01,-105.80,0.00
117.9,-160,-160,0.02,-105.78,0.01,-105.78,0.00
118.0,-160,-158,-1.74,-105.77,-1.04,-106.65,-0.02
118.1,-160,-162,1.78,-107.71,01.07,-105.76,0.03
118.2,-160,-158,-1.74,-104.66,-1.04,-106.63,-0.03
118.4,-160,-164,3.54,-107.70,2.12,-104.86,0.05
118.5,-160,-158,-1.74,-102.68,-1.04,-105.73,-0.05
118.6,-160,-164,3.54,-106.82,2.12,-103.96,0.05
118.8,-160,-162,1.78,-101.78,01.07,-103.06,-0.02
118.9,-160,-162,1.78,-102.01,01.07,-102.17,0.00
119.0,-160,-158,-1.74,-101.10,-1.04,-103.04,-0.03
119.2,-160,-160,0.02,-104.12,0.01,-103.03,0.02
119.3,-160,-158,-1.74,-103.00,-1.04,-103.90,-0.02
119.4,-160,-162,1.78,-104.96,01.07,-103.01,0.03
119.5,-160,-158,-1.74,-101.90,-1.04,-103.87,-0.03
119.7,-160,-162,1.78,-104.95,01.07,-102.98,0.03
119.8,-160,-158,-1.74,-101.88,-1.04,-103.85,-0.03
119.9,-160,-164,3.54,-104.93,2.12,-102.08,0.05
120.1,-160,-158,-1.74,-99.90,-1.04,-102.95,-0.05
