Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
115.2,-160,-160,0.02,-102.30,0.02,-102.30,0.00
115.4,-160,-160,0.02,-102.28,0.02,-102.29,0.00
115.5,-160,-160,0.02,-102.27,0.02,-102.28,0.00
115.6,-160,-158,-1.74,-102.26,-1.39,-103.15,-0.01
115.8,-160,-164,3.54,-104.55,2.83,-101.38,0.04
115.9,-160,-160,0.02,-98.50,0.02,-101.37,-0.03
116.0,-160,-160,0.02,-101.38,0.02,-101.35,0.00
116.1,-160,-160,0.02,-101.34,0.02,-101.34,0.00
116.3,-160,-158,-1.74,-101.32,-1.39,-102.21,-0.01
116.4,-160,-164,3.54,-103.61,2.83,-100.44,0.04
116.5,-160,-160,0.02,-97.56,0.02,-100.43,-0.03
116.7,-160,-158,-1.74,-100.44,-1.39,-101.30,-0.01
116.8,-160,-162,1.78,-102.70,1.43,-100.40,0.03
116.9,-160,-158,-1.74,-98.95,-1.39,-101.27,-0.03
117.1,-160,-158,-1.74,-102.69,-1.39,-102.14,0.00
117.2,-160,-160,0.02,-103.53,0.02,-102.13,0.01
117.3,-160,-158,-1.74,-102.09,-1.39,-103.00,-0.01
117.5,-160,-162,1.78,-104.40,1.43,-102.10,0.03
117.6,-160,-160,0.02,-100.65,0.02,-102.09,-0.01
117.7,-160,-162,1.78,-102.09,1.43,-101.20,0.01
117.8,-160,-160,0.02,-99.76,0.02,-101.19,-0.01
118.0,-160,-157,-3.49,-101.19,-2.79,-102.94,-0.03
118.1,-160,-158,-1.74,-105.76,-1.39,-103.80,0.01
118.2,-160,-158,-1.74,-105.18,-1.39,-104.67,0.00
118.4,-160,-158,-1.74,-106.06,-1.39,-105.54,0.00
118.5,-160,-162,1.78,-106.93,1.43,-104.65,0.03
118.6,-160,-160,0.02,-103.19,0.02,-104.64,-0.01
118.8,-160,-162,1.78,-104.63,1.43,-103.75,0.01
118.9,-160,-160,0.02,-102.31,0.02,-103.73,-0.01
119.0,-160,-160,0.02,-103.73,0.02,-103.72,0.00
119.1,-160,-160,0.02,-103.70,0.02,-103.71,0.00
119.3,-160,-160,0.02,-103.69,0.02,-103.70,0.00
119.4,-160,-160,0.02,-103.68,0.02,-103.69,0.00
119.5,-160,-160,0.02,-103.67,0.02,-103.68,0.00
119.7,-160,-158,-1.74,-103.66,-1.39,-104.54,-0.01
119.8,-160,-164,3.54,-105.94,2.83,-102.77,0.04
119.9,-160,-158,-1.74,-99.90,-1.39,-103.64,-0.04
120.0,-160,-162,1.78,-105.07,1.43,-102.75,0.03
