Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
116.7,-160,-158,-1.74,-130.83,-1.04,-131.02
116.8,-160,-164,3.54,-132.06,2.12,-130.66
116.9,-160,-158,-1.74,-128.54,-1.04,-130.84
117.0,-160,-164,3.54,-131.88,2.12,-130.48
117.2,-160,-158,-1.74,-128.36,-1.04,-130.65
117.3,-160,-162,1.78,-131.70,01.07,-130.48
117.4,-160,-160,0.02,-129.41,0.01,-130.47
117.5,-160,-160,0.02,-130.46,0.01,-130.47
117.6,-160,-158,-1.74,-130.46,-1.04,-130.65
117.7,-160,-164,3.54,-131.69,2.12,-130.29
117.9,-160,-158,-1.74,-128.17,-1.04,-130.46
118.0,-160,-162,1.78,-131.51,01.07,-130.29
118.1,-160,-158,-1.74,-129.22,-1.04,-130.46
118.2,-160,-160,0.02,-131.50,0.01,-130.46
118.3,-160,-158,-1.74,-130.44,-1.04,-130.63
118.4,-160,-162,1.78,-131.67,01.07,-130.45
118.6,-160,-160,0.02,-129.38,0.01,-130.45
118.7,-160,-158,-1.74,-130.44,-1.04,-130.62
118.8,-160,-162,1.78,-131.67,01.07,-130.45
118.9,-160,-160,0.02,-129.38,0.01,-130.44
119.0,-160,-160,0.02,-130.43,0.01,-130.44
119.1,-160,-158,-1.74,-130.43,-1.04,-130.61
119.2,-160,-162,1.78,-131.66,01.07,-130.44
119.4,-160,-160,0.02,-129.37,0.01,-130.43
119.5,-160,-160,0.02,-130.42,0.01,-130.43
119.6,-160,-160,0.02,-130.42,0.01,-130.43
119.7,-160,-160,0.02,-130.42,0.01,-130.43
119.8,-160,-160,0.02,-130.41,0.01,-130.43
119.9,-160,-160,0.02,-130.41,0.01,-130.42
120.1,-160,-160,0.02,-130.41,0.01,-130.42
